Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
,Indonesia,-0.7893,113.9213,3/10/2020,27,0,2
,Indonesia,-0.7893,113.9213,3/11/2020,34,1,2
,Indonesia,-0.7893,113.9213,3/12/2020,34,1,2
,Indonesia,-0.7893,113.9213,3/13/2020,69,4,2
,Indonesia,-0.7893,113.9213,3/14/2020,96,5,8
,Indonesia,-0.7893,113.9213,3/15/2020,117,5,8
,Indonesia,-0.7893,113.9213,3/16/2020,134,5,8
,Indonesia,-0.7893,113.9213,3/17/2020,172,5,8
,Indonesia,-0.7893,113.9213,3/18/2020,227,19,11
,Indonesia,-0.7893,113.9213,3/19/2020,311,25,11
,Indonesia,-0.7893,113.9213,3/20/2020,369,32,15
,Indonesia,-0.7893,113.9213,3/21/2020,450,38,15
,Indonesia,-0.7893,113.9213,3/22/2020,514,48,29
,Indonesia,-0.7893,113.9213,3/23/2020,579,49,29
,Indonesia,-0.7893,113.9213,3/24/2020,686,55,30
,Indonesia,-0.7893,113.9213,3/25/2020,790,58,31
,Indonesia,-0.7893,113.9213,3/26/2020,893,78,35
,Indonesia,-0.7893,113.9213,3/27/2020,1046,87,46
,Indonesia,-0.7893,113.9213,3/28/2020,1155,102,59
,Indonesia,-0.7893,113.9213,3/29/2020,1285,114,64
,Indonesia,-0.7893,113.9213,3/30/2020,1414,122,75
,Indonesia,-0.7893,113.9213,3/31/2020,1528,136,81
,Indonesia,-0.7893,113.9213,4/1/2020,1677,157,103
,Indonesia,-0.7893,113.9213,4/2/2020,1790,170,112
,Indonesia,-0.7893,113.9213,4/3/2020,1986,181,134
,Indonesia,-0.7893,113.9213,4/4/2020,2092,191,150
,Indonesia,-0.7893,113.9213,4/5/2020,2273,198,164
,Indonesia,-0.7893,113.9213,4/6/2020,2491,209,192
,Indonesia,-0.7893,113.9213,4/7/2020,2738,221,204
,Indonesia,-0.7893,113.9213,4/8/2020,2956,240,222
,Indonesia,-0.7893,113.9213,4/9/2020,3293,280,252
,Indonesia,-0.7893,113.9213,4/10/2020,3512,306,282
,Indonesia,-0.7893,113.9213,4/11/2020,3842,327,286
,Indonesia,-0.7893,113.9213,4/12/2020,4241,373,359
,Indonesia,-0.7893,113.9213,4/13/2020,4557,399,380
,Indonesia,-0.7893,113.9213,4/14/2020,4839,459,426
,Indonesia,-0.7893,113.9213,4/15/2020,5136,469,446
,Indonesia,-0.7893,113.9213,4/16/2020,5516,496,548
,Indonesia,-0.7893,113.9213,4/17/2020,5923,520,607
,Indonesia,-0.7893,113.9213,4/18/2020,6248,535,631
,Indonesia,-0.7893,113.9213,4/19/2020,6575,582,686
,Indonesia,-0.7893,113.9213,4/20/2020,6760,590,747
,Indonesia,-0.7893,113.9213,4/21/2020,7135,616,842
,Indonesia,-0.7893,113.9213,4/22/2020,7418,635,913
,Iran,32,53,1/22/2020,0,0,0
,Iran,32,53,1/23/2020,0,0,0
,Iran,32,53,1/24/2020,0,0,0
,Iran,32,53,1/25/2020,0,0,0
,Iran,32,53,1/26/2020,0,0,0
,Iran,32,53,1/27/2020,0,0,0
,Iran,32,53,1/28/2020,0,0,0
,Iran,32,53,1/29/2020,0,0,0
,Iran,32,53,1/30/2020,0,0,0
,Iran,32,53,1/31/2020,0,0,0
,Iran,32,53,2/1/2020,0,0,0
,Iran,32,53,2/2/2020,0,0,0
,Iran,32,53,2/3/2020,0,0,0
,Iran,32,53,2/4/2020,0,0,0
,Iran,32,53,2/5/2020,0,0,0
,Iran,32,53,2/6/2020,0,0,0
,Iran,32,53,2/7/2020,0,0,0
,Iran,32,53,2/8/2020,0,0,0
,Iran,32,53,2/9/2020,0,0,0
,Iran,32,53,2/10/2020,0,0,0
,Iran,32,53,2/11/2020,0,0,0
,Iran,32,53,2/12/2020,0,0,0
,Iran,32,53,2/13/2020,0,0,0
,Iran,32,53,2/14/2020,0,0,0
,Iran,32,53,2/15/2020,0,0,0
,Iran,32,53,2/16/2020,0,0,0
,Iran,32,53,2/17/2020,0,0,0
,Iran,32,53,2/18/2020,0,0,0
,Iran,32,53,2/19/2020,2,2,0
,Iran,32,53,2/20/2020,5,2,0
,Iran,32,53,2/21/2020,18,4,0
,Iran,32,53,2/22/2020,28,5,0
,Iran,32,53,2/23/2020,43,8,0
,Iran,32,53,2/24/2020,61,12,0
,Iran,32,53,2/25/2020,95,16,0
,Iran,32,53,2/26/2020,139,19,49
,Iran,32,53,2/27/2020,245,26,49
,Iran,32,53,2/28/2020,388,34,73
,Iran,32,53,2/29/2020,593,43,123
,Iran,32,53,3/1/2020,978,54,175
,Iran,32,53,3/2/2020,1501,66,291
,Iran,32,53,3/3/2020,2336,77,291
,Iran,32,53,3/4/2020,2922,92,552
,Iran,32,53,3/5/2020,3513,107,739
,Iran,32,53,3/6/2020,4747,124,913
,Iran,32,53,3/7/2020,5823,145,1669
,Iran,32,53,3/8/2020,6566,194,2134
,Iran,32,53,3/9/2020,7161,237,2394
,Iran,32,53,3/10/2020,8042,291,2731
,Iran,32,53,3/11/2020,9000,354,2959
,Iran,32,53,3/12/2020,10075,429,2959
,Iran,32,53,3/13/2020,11364,514,2959
,Iran,32,53,3/14/2020,12729,611,2959
,Iran,32,53,3/15/2020,13938,724,4590
,Iran,32,53,3/16/2020,14991,853,4590
,Iran,32,53,3/17/2020,16169,988,5389
,Iran,32,53,3/18/2020,17361,1135,5389
,Iran,32,53,3/19/2020,18407,1284,5710
,Iran,32,53,3/20/2020,19644,1433,6745
,Iran,32,53,3/21/2020,20610,1556,7635
,Iran,32,53,3/22/2020,21638,1685,7931
,Iran,32,53,3/23/2020,23049,1812,7931
,Iran,32,53,3/24/2020,24811,1934,8913
,Iran,32,53,3/25/2020,27017,2077,9625
,Iran,32,53,3/26/2020,29406,2234,10457
,Iran,32,53,3/27/2020,32332,2378,11133
,Iran,32,53,3/28/2020,35408,2517,11679
,Iran,32,53,3/29/2020,38309,2640,12391
,Iran,32,53,3/30/2020,41495,2757,13911
,Iran,32,53,3/31/2020,44605,2898,14656
,Iran,32,53,4/1/2020,47593,3036,15473
,Iran,32,53,4/2/2020,50468,3160,16711
,Iran,32,53,4/3/2020,53183,3294,17935
,Iran,32,53,4/4/2020,55743,3452,19736
,Iran,32,53,4/5/2020,58226,3603,19736
,Iran,32,53,4/6/2020,60500,3739,24236
,Iran,32,53,4/7/2020,62589,3872,27039
,Iran,32,53,4/8/2020,64586,3993,29812
,Iran,32,53,4/9/2020,66220,4110,32309
,Iran,32,53,4/10/2020,68192,4232,35465
,Iran,32,53,4/11/2020,70029,4357,41947
,Iran,32,53,4/12/2020,71686,4474,43894
,Iran,32,53,4/13/2020,73303,4585,45983
,Iran,32,53,4/14/2020,74877,4683,48129
,Iran,32,53,4/15/2020,76389,4777,49933
,Iran,32,53,4/16/2020,77995,4869,52229
,Iran,32,53,4/17/2020,79494,4958,54064
,Iran,32,53,4/18/2020,80868,5031,55987
,Iran,32,53,4/19/2020,82211,5118,57023
,Iran,32,53,4/20/2020,83505,5209,59273
,Iran,32,53,4/21/2020,84802,5297,60965
,Iran,32,53,4/22/2020,85996,5391,63113
,Iraq,33,44,1/22/2020,0,0,0
,Iraq,33,44,1/23/2020,0,0,0
,Iraq,33,44,1/24/2020,0,0,0
,Iraq,33,44,1/25/2020,0,0,0
,Iraq,33,44,1/26/2020,0,0,0
,Iraq,33,44,1/27/2020,0,0,0
,Iraq,33,44,1/28/2020,0,0,0
,Iraq,33,44,1/29/2020,0,0,0
,Iraq,33,44,1/30/2020,0,0,0
,Iraq,33,44,1/31/2020,0,0,0
,Iraq,33,44,2/1/2020,0,0,0
,Iraq,33,44,2/2/2020,0,0,0
,Iraq,33,44,2/3/2020,0,0,0
,Iraq,33,44,2/4/2020,0,0,0
,Iraq,33,44,2/5/2020,0,0,0
,Iraq,33,44,2/6/2020,0,0,0
,Iraq,33,44,2/7/2020,0,0,0
,Iraq,33,44,2/8/2020,0,0,0
,Iraq,33,44,2/9/2020,0,0,0
,Iraq,33,44,2/10/2020,0,0,0
,Iraq,33,44,2/11/2020,0,0,0
,Iraq,33,44,2/12/2020,0,0,0
,Iraq,33,44,2/13/2020,0,0,0
,Iraq,33,44,2/14/2020,0,0,0
,Iraq,33,44,2/15/2020,0,0,0
,Iraq,33,44,2/16/2020,0,0,0
,Iraq,33,44,2/17/2020,0,0,0
,Iraq,33,44,2/18/2020,0,0,0
,Iraq,33,44,2/19/2020,0,0,0
,Iraq,33,44,2/20/2020,0,0,0
,Iraq,33,44,2/21/2020,0,0,0
,Iraq,33,44,2/22/2020,0,0,0
,Iraq,33,44,2/23/2020,0,0,0
,Iraq,33,44,2/24/2020,1,0,0
,Iraq,33,44,2/25/2020,1,0,0
,Iraq,33,44,2/26/2020,5,0,0
,Iraq,33,44,2/27/2020,7,0,0
,Iraq,33,44,2/28/2020,7,0,0
,Iraq,33,44,2/29/2020,13,0,0
,Iraq,33,44,3/1/2020,19,0,0
,Iraq,33,44,3/2/2020,26,0,0
,Iraq,33,44,3/3/2020,32,0,0
,Iraq,33,44,3/4/2020,35,2,0
,Iraq,33,44,3/5/2020,35,2,0
,Iraq,33,44,3/6/2020,40,3,0
,Iraq,33,44,3/7/2020,54,4,0
,Iraq,33,44,3/8/2020,60,6,0
,Iraq,33,44,3/9/2020,60,6,3
,Iraq,33,44,3/10/2020,71,7,3
,Iraq,33,44,3/11/2020,71,7,15
,Iraq,33,44,3/12/2020,71,8,15
,Iraq,33,44,3/13/2020,101,9,24
,Iraq,33,44,3/14/2020,110,10,26
,Iraq,33,44,3/15/2020,116,10,26
,Iraq,33,44,3/16/2020,124,10,26
,Iraq,33,44,3/17/2020,154,11,32
,Iraq,33,44,3/18/2020,164,12,43
,Iraq,33,44,3/19/2020,192,13,43
,Iraq,33,44,3/20/2020,208,17,49
,Iraq,33,44,3/21/2020,214,17,51
,Iraq,33,44,3/22/2020,233,20,57
,Iraq,33,44,3/23/2020,266,23,57
,Iraq,33,44,3/24/2020,316,27,75
,Iraq,33,44,3/25/2020,346,29,103
,Iraq,33,44,3/26/2020,382,36,105
,Iraq,33,44,3/27/2020,458,40,122
,Iraq,33,44,3/28/2020,506,42,131
,Iraq,33,44,3/29/2020,547,42,143
,Iraq,33,44,3/30/2020,630,46,152
,Iraq,33,44,3/31/2020,694,50,170
,Iraq,33,44,4/1/2020,728,52,182
,Iraq,33,44,4/2/2020,772,54,202
,Iraq,33,44,4/3/2020,820,54,226
,Iraq,33,44,4/4/2020,878,56,259
,Iraq,33,44,4/5/2020,961,61,279
,Iraq,33,44,4/6/2020,1031,64,344
,Iraq,33,44,4/7/2020,1122,65,373
,Iraq,33,44,4/8/2020,1202,69,452
,Iraq,33,44,4/9/2020,1232,69,496
,Iraq,33,44,4/10/2020,1279,70,550
,Iraq,33,44,4/11/2020,1318,72,601
,Iraq,33,44,4/12/2020,1352,76,640
,Iraq,33,44,4/13/2020,1378,78,717
,Iraq,33,44,4/14/2020,1400,78,766
,Iraq,33,44,4/15/2020,1415,79,812
,Iraq,33,44,4/16/2020,1434,80,856
,Iraq,33,44,4/17/2020,1482,81,906
,Iraq,33,44,4/18/2020,1513,82,953
,Iraq,33,44,4/19/2020,1539,82,1009
,Iraq,33,44,4/20/2020,1574,82,1043
,Iraq,33,44,4/21/2020,1602,83,1096
,Iraq,33,44,4/22/2020,1631,83,1146
,Ireland,53.1424,-7.6921,1/22/2020,0,0,0
,Ireland,53.1424,-7.6921,1/23/2020,0,0,0
,Ireland,53.1424,-7.6921,1/24/2020,0,0,0
,Ireland,53.1424,-7.6921,1/25/2020,0,0,0
,Ireland,53.1424,-7.6921,1/26/2020,0,0,0
,Ireland,53.1424,-7.6921,1/27/2020,0,0,0
,Ireland,53.1424,-7.6921,1/28/2020,0,0,0
,Ireland,53.1424,-7.6921,1/29/2020,0,0,0
,Ireland,53.1424,-7.6921,1/30/2020,0,0,0
,Ireland,53.1424,-7.6921,1/31/2020,0,0,0
,Ireland,53.1424,-7.6921,2/1/2020,0,0,0
,Ireland,53.1424,-7.6921,2/2/2020,0,0,0
,Ireland,53.1424,-7.6921,2/3/2020,0,0,0
,Ireland,53.1424,-7.6921,2/4/2020,0,0,0
,Ireland,53.1424,-7.6921,2/5/2020,0,0,0
,Ireland,53.1424,-7.6921,2/6/2020,0,0,0
,Ireland,53.1424,-7.6921,2/7/2020,0,0,0
,Ireland,53.1424,-7.6921,2/8/2020,0,0,0
,Ireland,53.1424,-7.6921,2/9/2020,0,0,0
,Ireland,53.1424,-7.6921,2/10/2020,0,0,0
,Ireland,53.1424,-7.6921,2/11/2020,0,0,0
,Ireland,53.1424,-7.6921,2/12/2020,0,0,0
,Ireland,53.1424,-7.6921,2/13/2020,0,0,0
,Ireland,53.1424,-7.6921,2/14/2020,0,0,0
,Ireland,53.1424,-7.6921,2/15/2020,0,0,0
,Ireland,53.1424,-7.6921,2/16/2020,0,0,0
,Ireland,53.1424,-7.6921,2/17/2020,0,0,0
,Ireland,53.1424,-7.6921,2/18/2020,0,0,0
,Ireland,53.1424,-7.6921,2/19/2020,0,0,0
,Ireland,53.1424,-7.6921,2/20/2020,0,0,0
,Ireland,53.1424,-7.6921,2/21/2020,0,0,0
,Ireland,53.1424,-7.6921,2/22/2020,0,0,0
,Ireland,53.1424,-7.6921,2/23/2020,0,0,0
,Ireland,53.1424,-7.6921,2/24/2020,0,0,0
,Ireland,53.1424,-7.6921,2/25/2020,0,0,0
,Ireland,53.1424,-7.6921,2/26/2020,0,0,0
,Ireland,53.1424,-7.6921,2/27/2020,0,0,0
,Ireland,53.1424,-7.6921,2/28/2020,0,0,0
,Ireland,53.1424,-7.6921,2/29/2020,1,0,0
,Ireland,53.1424,-7.6921,3/1/2020,1,0,0
,Ireland,53.1424,-7.6921,3/2/2020,1,0,0
,Ireland,53.1424,-7.6921,3/3/2020,2,0,0
,Ireland,53.1424,-7.6921,3/4/2020,6,0,0
,Ireland,53.1424,-7.6921,3/5/2020,6,0,0
,Ireland,53.1424,-7.6921,3/6/2020,18,0,0
,Ireland,53.1424,-7.6921,3/7/2020,18,0,0
,Ireland,53.1424,-7.6921,3/8/2020,19,0,0
,Ireland,53.1424,-7.6921,3/9/2020,21,0,0
,Ireland,53.1424,-7.6921,3/10/2020,34,0,0
,Ireland,53.1424,-7.6921,3/11/2020,43,1,0
,Ireland,53.1424,-7.6921,3/12/2020,43,1,0
,Ireland,53.1424,-7.6921,3/13/2020,90,1,0
,Ireland,53.1424,-7.6921,3/14/2020,129,2,0
,Ireland,53.1424,-7.6921,3/15/2020,129,2,0
,Ireland,53.1424,-7.6921,3/16/2020,169,2,0
,Ireland,53.1424,-7.6921,3/17/2020,223,2,5
,Ireland,53.1424,-7.6921,3/18/2020,292,2,5
,Ireland,53.1424,-7.6921,3/19/2020,557,3,5
,Ireland,53.1424,-7.6921,3/20/2020,683,3,5
,Ireland,53.1424,-7.6921,3/21/2020,785,3,5
,Ireland,53.1424,-7.6921,3/22/2020,906,4,5
,Ireland,53.1424,-7.6921,3/23/2020,1125,6,5
,Ireland,53.1424,-7.6921,3/24/2020,1329,7,5
,Ireland,53.1424,-7.6921,3/25/2020,1564,9,5
,Ireland,53.1424,-7.6921,3/26/2020,1819,19,5
,Ireland,53.1424,-7.6921,3/27/2020,2121,22,5
,Ireland,53.1424,-7.6921,3/28/2020,2415,36,5
,Ireland,53.1424,-7.6921,3/29/2020,2615,46,5
,Ireland,53.1424,-7.6921,3/30/2020,2910,54,5
,Ireland,53.1424,-7.6921,3/31/2020,3235,71,5
,Ireland,53.1424,-7.6921,4/1/2020,3447,85,5
,Ireland,53.1424,-7.6921,4/2/2020,3849,98,5
,Ireland,53.1424,-7.6921,4/3/2020,4273,120,5
,Ireland,53.1424,-7.6921,4/4/2020,4604,137,25
,Ireland,53.1424,-7.6921,4/5/2020,4994,158,25
,Ireland,53.1424,-7.6921,4/6/2020,5364,174,25
,Ireland,53.1424,-7.6921,4/7/2020,5709,210,25
,Ireland,53.1424,-7.6921,4/8/2020,6074,235,25
,Ireland,53.1424,-7.6921,4/9/2020,6574,263,25
,Ireland,53.1424,-7.6921,4/10/2020,8089,287,25
,Ireland,53.1424,-7.6921,4/11/2020,8928,320,25
,Ireland,53.1424,-7.6921,4/12/2020,9655,334,25
,Ireland,53.1424,-7.6921,4/13/2020,10647,365,25
,Ireland,53.1424,-7.6921,4/14/2020,11479,406,25
,Ireland,53.1424,-7.6921,4/15/2020,12547,444,77
,Ireland,53.1424,-7.6921,4/16/2020,13271,486,77
,Ireland,53.1424,-7.6921,4/17/2020,13980,530,77
,Ireland,53.1424,-7.6921,4/18/2020,14758,571,77
,Ireland,53.1424,-7.6921,4/19/2020,15251,610,77
,Ireland,53.1424,-7.6921,4/20/2020,15652,687,77
,Ireland,53.1424,-7.6921,4/21/2020,16040,730,9233
,Ireland,53.1424,-7.6921,4/22/2020,16671,769,9233
,Israel,31,35,1/22/2020,0,0,0
,Israel,31,35,1/23/2020,0,0,0
,Israel,31,35,1/24/2020,0,0,0
,Israel,31,35,1/25/2020,0,0,0
,Israel,31,35,1/26/2020,0,0,0
,Israel,31,35,1/27/2020,0,0,0
,Israel,31,35,1/28/2020,0,0,0
,Israel,31,35,1/29/2020,0,0,0
,Israel,31,35,1/30/2020,0,0,0
,Israel,31,35,1/31/2020,0,0,0
,Israel,31,35,2/1/2020,0,0,0
,Israel,31,35,2/2/2020,0,0,0
,Israel,31,35,2/3/2020,0,0,0
,Israel,31,35,2/4/2020,0,0,0
,Israel,31,35,2/5/2020,0,0,0
,Israel,31,35,2/6/2020,0,0,0
,Israel,31,35,2/7/2020,0,0,0
,Israel,31,35,2/8/2020,0,0,0
,Israel,31,35,2/9/2020,0,0,0
,Israel,31,35,2/10/2020,0,0,0
,Israel,31,35,2/11/2020,0,0,0
,Israel,31,35,2/12/2020,0,0,0
,Israel,31,35,2/13/2020,0,0,0
,Israel,31,35,2/14/2020,0,0,0
,Israel,31,35,2/15/2020,0,0,0
,Israel,31,35,2/16/2020,0,0,0
,Israel,31,35,2/17/2020,0,0,0
,Israel,31,35,2/18/2020,0,0,0
,Israel,31,35,2/19/2020,0,0,0
,Israel,31,35,2/20/2020,0,0,0
,Israel,31,35,2/21/2020,1,0,0
,Israel,31,35,2/22/2020,1,0,0
,Israel,31,35,2/23/2020,1,0,0
,Israel,31,35,2/24/2020,1,0,0
,Israel,31,35,2/25/2020,1,0,0
,Israel,31,35,2/26/2020,2,0,0
,Israel,31,35,2/27/2020,3,0,1
,Israel,31,35,2/28/2020,4,0,1
,Israel,31,35,2/29/2020,7,0,1
,Israel,31,35,3/1/2020,10,0,1
,Israel,31,35,3/2/2020,10,0,1
,Israel,31,35,3/3/2020,12,0,1
,Israel,31,35,3/4/2020,15,0,1
,Israel,31,35,3/5/2020,20,0,1
,Israel,31,35,3/6/2020,37,0,2
,Israel,31,35,3/7/2020,43,0,2
,Israel,31,35,3/8/2020,61,0,2
,Israel,31,35,3/9/2020,61,0,2
,Israel,31,35,3/10/2020,75,0,4
,Israel,31,35,3/11/2020,79,0,4
,Israel,31,35,3/12/2020,100,0,4
,Israel,31,35,3/13/2020,126,0,4
,Israel,31,35,3/14/2020,155,0,4
,Israel,31,35,3/15/2020,213,0,4
,Israel,31,35,3/16/2020,218,0,4
,Israel,31,35,3/17/2020,250,0,11
,Israel,31,35,3/18/2020,304,0,11
,Israel,31,35,3/19/2020,427,0,11
,Israel,31,35,3/20/2020,529,0,14
,Israel,31,35,3/21/2020,712,1,36
,Israel,31,35,3/22/2020,883,1,37
,Israel,31,35,3/23/2020,1071,1,37
,Israel,31,35,3/24/2020,1238,3,53
,Israel,31,35,3/25/2020,2369,5,58
,Israel,31,35,3/26/2020,2693,8,68
,Israel,31,35,3/27/2020,3035,12,79
,Israel,31,35,3/28/2020,3619,12,89
,Israel,31,35,3/29/2020,4247,15,132
,Israel,31,35,3/30/2020,4695,16,161
,Israel,31,35,3/31/2020,5358,20,224
,Israel,31,35,4/1/2020,6092,26,241
,Israel,31,35,4/2/2020,6857,36,338
,Israel,31,35,4/3/2020,7428,40,403
,Israel,31,35,4/4/2020,7851,44,427
,Israel,31,35,4/5/2020,8430,49,477
,Israel,31,35,4/6/2020,8904,57,585
,Israel,31,35,4/7/2020,9248,65,770
,Israel,31,35,4/8/2020,9404,73,801
,Israel,31,35,4/9/2020,9968,86,1011
,Israel,31,35,4/10/2020,10408,95,1183
,Israel,31,35,4/11/2020,10743,101,1341
,Israel,31,35,4/12/2020,11145,103,1627
,Israel,31,35,4/13/2020,11586,116,1855
,Israel,31,35,4/14/2020,12046,123,2195
,Israel,31,35,4/15/2020,12501,130,2563
,Israel,31,35,4/16/2020,12758,142,2818
,Israel,31,35,4/17/2020,12982,151,3126
,Israel,31,35,4/18/2020,13265,164,3456
,Israel,31,35,4/19/2020,13491,172,3754
,Israel,31,35,4/20/2020,13713,177,4049
,Israel,31,35,4/21/2020,13942,184,4507
,Israel,31,35,4/22/2020,14498,189,5215
,Italy,43,12,1/22/2020,0,0,0
,Italy,43,12,1/23/2020,0,0,0
,Italy,43,12,1/24/2020,0,0,0
,Italy,43,12,1/25/2020,0,0,0
,Italy,43,12,1/26/2020,0,0,0
,Italy,43,12,1/27/2020,0,0,0
,Italy,43,12,1/28/2020,0,0,0
,Italy,43,12,1/29/2020,0,0,0
,Italy,43,12,1/30/2020,0,0,0
,Italy,43,12,1/31/2020,2,0,0
,Italy,43,12,2/1/2020,2,0,0
,Italy,43,12,2/2/2020,2,0,0
,Italy,43,12,2/3/2020,2,0,0
,Italy,43,12,2/4/2020,2,0,0
,Italy,43,12,2/5/2020,2,0,0
,Italy,43,12,2/6/2020,2,0,0
,Italy,43,12,2/7/2020,3,0,0
,Italy,43,12,2/8/2020,3,0,0
,Italy,43,12,2/9/2020,3,0,0
,Italy,43,12,2/10/2020,3,0,0
,Italy,43,12,2/11/2020,3,0,0
,Italy,43,12,2/12/2020,3,0,0
,Italy,43,12,2/13/2020,3,0,0
,Italy,43,12,2/14/2020,3,0,0
,Italy,43,12,2/15/2020,3,0,0
,Italy,43,12,2/16/2020,3,0,0
,Italy,43,12,2/17/2020,3,0,0
,Italy,43,12,2/18/2020,3,0,0
,Italy,43,12,2/19/2020,3,0,0
,Italy,43,12,2/20/2020,3,0,0
,Italy,43,12,2/21/2020,20,1,0
,Italy,43,12,2/22/2020,62,2,1
,Italy,43,12,2/23/2020,155,3,2
,Italy,43,12,2/24/2020,229,7,1
,Italy,43,12,2/25/2020,322,10,1
,Italy,43,12,2/26/2020,453,12,3
,Italy,43,12,2/27/2020,655,17,45
,Italy,43,12,2/28/2020,888,21,46
,Italy,43,12,2/29/2020,1128,29,46
,Italy,43,12,3/1/2020,1694,34,83
,Italy,43,12,3/2/2020,2036,52,149
,Italy,43,12,3/3/2020,2502,79,160
,Italy,43,12,3/4/2020,3089,107,276
,Italy,43,12,3/5/2020,3858,148,414
,Italy,43,12,3/6/2020,4636,197,523
,Italy,43,12,3/7/2020,5883,233,589
,Italy,43,12,3/8/2020,7375,366,622
,Italy,43,12,3/9/2020,9172,463,724
,Italy,43,12,3/10/2020,10149,631,724
,Italy,43,12,3/11/2020,12462,827,1045
,Italy,43,12,3/12/2020,12462,827,1045
,Italy,43,12,3/13/2020,17660,1266,1439
,Italy,43,12,3/14/2020,21157,1441,1966
,Italy,43,12,3/15/2020,24747,1809,2335
,Italy,43,12,3/16/2020,27980,2158,2749
,Italy,43,12,3/17/2020,31506,2503,2941
,Italy,43,12,3/18/2020,35713,2978,4025
,Italy,43,12,3/19/2020,41035,3405,4440
,Italy,43,12,3/20/2020,47021,4032,4440
,Italy,43,12,3/21/2020,53578,4825,6072
,Italy,43,12,3/22/2020,59138,5476,7024
,Italy,43,12,3/23/2020,63927,6077,7024
,Italy,43,12,3/24/2020,69176,6820,8326
,Italy,43,12,3/25/2020,74386,7503,9362
,Italy,43,12,3/26/2020,80589,8215,10361
,Italy,43,12,3/27/2020,86498,9134,10950
,Italy,43,12,3/28/2020,92472,10023,12384
,Italy,43,12,3/29/2020,97689,10779,13030
,Italy,43,12,3/30/2020,101739,11591,14620
,Italy,43,12,3/31/2020,105792,12428,15729
,Italy,43,12,4/1/2020,110574,13155,16847
,Italy,43,12,4/2/2020,115242,13915,18278
,Italy,43,12,4/3/2020,119827,14681,19758
,Italy,43,12,4/4/2020,124632,15362,20996
,Italy,43,12,4/5/2020,128948,15887,21815
,Italy,43,12,4/6/2020,132547,16523,22837
,Italy,43,12,4/7/2020,135586,17127,24392
,Italy,43,12,4/8/2020,139422,17669,26491
,Italy,43,12,4/9/2020,143626,18279,28470
,Italy,43,12,4/10/2020,147577,18849,30455
,Italy,43,12,4/11/2020,152271,19468,32534
,Italy,43,12,4/12/2020,156363,19899,34211
,Italy,43,12,4/13/2020,159516,20465,35435
,Italy,43,12,4/14/2020,162488,21067,37130
,Italy,43,12,4/15/2020,165155,21645,38092
,Italy,43,12,4/16/2020,168941,22170,40164
,Italy,43,12,4/17/2020,172434,22745,42727
,Italy,43,12,4/18/2020,175925,23227,44927
,Italy,43,12,4/19/2020,178972,23660,47055
,Italy,43,12,4/20/2020,181228,24114,48877
,Italy,43,12,4/21/2020,183957,24648,51600
,Italy,43,12,4/22/2020,187327,25085,54543
,Jamaica,18.1096,-77.2975,1/22/2020,0,0,0
,Jamaica,18.1096,-77.2975,1/23/2020,0,0,0
,Jamaica,18.1096,-77.2975,1/24/2020,0,0,0
,Jamaica,18.1096,-77.2975,1/25/2020,0,0,0
,Jamaica,18.1096,-77.2975,1/26/2020,0,0,0
,Jamaica,18.1096,-77.2975,1/27/2020,0,0,0
,Jamaica,18.1096,-77.2975,1/28/2020,0,0,0
,Jamaica,18.1096,-77.2975,1/29/2020,0,0,0
,Jamaica,18.1096,-77.2975,1/30/2020,0,0,0
,Jamaica,18.1096,-77.2975,1/31/2020,0,0,0
,Jamaica,18.1096,-77.2975,2/1/2020,0,0,0
,Jamaica,18.1096,-77.2975,2/2/2020,0,0,0
,Jamaica,18.1096,-77.2975,2/3/2020,0,0,0
,Jamaica,18.1096,-77.2975,2/4/2020,0,0,0
,Jamaica,18.1096,-77.2975,2/5/2020,0,0,0
,Jamaica,18.1096,-77.2975,2/6/2020,0,0,0
,Jamaica,18.1096,-77.2975,2/7/2020,0,0,0
,Jamaica,18.1096,-77.2975,2/8/2020,0,0,0
,Jamaica,18.1096,-77.2975,2/9/2020,0,0,0
,Jamaica,18.1096,-77.2975,2/10/2020,0,0,0
,Jamaica,18.1096,-77.2975,2/11/2020,0,0,0
,Jamaica,18.1096,-77.2975,2/12/2020,0,0,0
,Jamaica,18.1096,-77.2975,2/13/2020,0,0,0
,Jamaica,18.1096,-77.2975,2/14/2020,0,0,0
,Jamaica,18.1096,-77.2975,2/15/2020,0,0,0
,Jamaica,18.1096,-77.2975,2/16/2020,0,0,0
,Jamaica,18.1096,-77.2975,2/17/2020,0,0,0
,Jamaica,18.1096,-77.2975,2/18/2020,0,0,0
,Jamaica,18.1096,-77.2975,2/19/2020,0,0,0
,Jamaica,18.1096,-77.2975,2/20/2020,0,0,0
,Jamaica,18.1096,-77.2975,2/21/2020,0,0,0
,Jamaica,18.1096,-77.2975,2/22/2020,0,0,0
,Jamaica,18.1096,-77.2975,2/23/2020,0,0,0
,Jamaica,18.1096,-77.2975,2/24/2020,0,0,0
,Jamaica,18.1096,-77.2975,2/25/2020,0,0,0
,Jamaica,18.1096,-77.2975,2/26/2020,0,0,0
,Jamaica,18.1096,-77.2975,2/27/2020,0,0,0
,Jamaica,18.1096,-77.2975,2/28/2020,0,0,0
,Jamaica,18.1096,-77.2975,2/29/2020,0,0,0
,Jamaica,18.1096,-77.2975,3/1/2020,0,0,0
